sku;title;descrFiscal;ean;dun;marca_original;classe;conservacao;pesoLiquido;pesoBruto;url
391855;LOMBO SUÍNO PORCIONADO - SEARA;O Lombo Suíno Porcionado Seara é magro, macio e extremamente versátil. Ideal para grelhados, assados e receitas rápidas. Produto congelado, com porções padronizadas que facilitam o preparo. Origem: Suíno | Quantidade Mínima da Caixa: 10 | Quantidade Máxima da Caixa: 15;0789490427934;;SEARA;Aves;Congelado;;19.000 kg (Caixa);https://www.friboionline.com.br/product/lombo-suino-porcionado-seara-suino-congelado/391855
391863;QUEIJO MUSSARELA (3KG) - DOMILAC;Queijo mussarela em peça de 3kg, resfriado, ideal para pizzarias, lanchonetes e restaurantes que buscam rendimento e sabor em seus preparos. Quantidade Mínima da Caixa: 1 | Quantidade Máxima da Caixa: 8;0789860305030;;DOMILAC;Outros;Resfriado;3 kg;24.000 kg (Caixa);https://www.friboionline.com.br/product/queijo-mussarela-3kg-domilac-lacteos-resfriado/391863
391880;CORAÇÃO DE FRANGO (20KG) PACOTE - JAGUÁ;O coração de frango é um corte muito apreciado pelo sabor marcante e textura firme, ideal para churrascos, grelhados e diversas preparações. Possui excelente rendimento e preparo rápido, garantindo praticidade e padronização no uso. O congelamento preserva frescor, qualidade e conservação adequada do produto. Origem: Ave | Quantidade Mínima da Caixa: 15 | Quantidade Máxima da Caixa: 30;0789830425418;;JAGUA;Aves;Congelado;20 kg;20.000 kg (Caixa);https://www.friboionline.com.br/product/coracao-de-frango-20kg-pacote-jagua-ave-congelado/391880
391977;BATATA AIR FRYER PACOTE (1,1KG) - EASYCHEF;A batata para air fryer congelada em pacotes de 1,1kg é perfeita para estabelecimentos que buscam praticidade e padronização em acompanhamentos. Mantém crocância, sabor e textura ideais, sendo excelente para frituras saudáveis, grelhados ou como acompanhamento de pratos diversos. Quantidade Mínima da Caixa: 10 | Quantidade Máxima da Caixa: 10;0789897037001;;EASYCHEF;Outros;Congelado;1.1 kg;11.000 kg (Caixa);https://www.friboionline.com.br/product/batata-air-fryer-pacote-1-1kg-easychef-vegetal-congelado/391977
392019;ANEL DE CEBOLA EMPANADA TURQUIA PACOTE (1,1KG) - EASYCHEF;ANEL DE CEBOLA EMPANADA PACOTE (1,1KG) - EASYCHEF. Snack congelado pronto para fritura, ideal para bares, restaurantes, lanchonetes e food service. Embalagem prática para o atacado. Quantidade Mínima da Caixa: 10 | Quantidade Máxima da Caixa: 10;0789680741012;;EASYCHEF;Outros;Congelado;1.1 kg;11.000 kg (Caixa);https://www.friboionline.com.br/product/anel-de-cebola-empanada-turquia-pacote-1-1kg-easychef-vegetal-congelado/392019
392074;COSTELA SUÍNA COM OSSO - IMPÉRIO;O produto COSTELA SUÍNA COM OSSO - IMPÉRIO é elaborado com matéria-prima selecionada, garantindo qualidade e frescor. Com origem informada como Suíno, possui características ideais para preparo em diferentes receitas. Apresenta-se em formato adequado, sendo comercializado em caixas de 10 a 16 un.;0789896418045;;IMPERIO;Bovinos;Congelado;;10.000 kg (Caixa);https://www.friboionline.com.br/product/costela-suina-com-osso-imperio-suino-congelado/392074
392078;FILÉ DE MERLUZÃO SEM PELE INTERFOLHADO (10KG) - FRIGOSUR;O filé de merluzão sem pele interfolhado possui carne branca, textura firme e sabor suave, sendo uma excelente opção para diversas preparações. O sistema interfolhado facilita a separação dos filés, proporcionando praticidade no manuseio e melhor controle de porções. Ideal para grelhados, assados, frituras e receitas à base de pescado, oferece excelente rendimento e qualidade. Quantidade Mínima da Caixa: 2 | Quantidade Máxima da Caixa: 2;;;FRIGOSUR;Aves;Congelado;10 kg;10.000 kg (Caixa);https://www.friboionline.com.br/product/file-de-merluzao-sem-pele-interfolhado-10kg-frigosur-pescado-congelado/392078
392104;PICANHA SUÍNA TEMPERADA E CONGELADA - IMPÉRIO;A Picanha Suína Temperada e Congelada Império é um corte suíno de alta qualidade, ideal para churrascarias, restaurantes e food service. Com tempero equilibrado, mantém suculência, sabor e padronização em caixas de 15 a 25 unidades, perfeita para preparo rápido e consistente em grelhados e assados. Origem: Suíno | Quantidade Mínima da Caixa: 15 | Quantidade Máxima da Caixa: 25;;;IMPERIO;Bovinos;Congelado;;10.000 kg (Caixa);https://www.friboionline.com.br/product/picanha-suina-temperada-e-congelada-imperio-suino-congelado/392104
392126;BATATA PALITO EXTRA CRUNCH TRADICIONAL (2,5KG) - SIMPLOT;A Batata Palito Extra Crunch Tradicional Simplot oferece crocância prolongada e excelente rendimento. Ideal para fritadeiras e fornos profissionais. Produto congelado, indicado para food service de alto giro. Quantidade Mínima da Caixa: 6 | Quantidade Máxima da Caixa: 6;0779830485154;;SIMPLOT;Outros;Congelado;2.5 kg;25.000 kg (Caixa);https://www.friboionline.com.br/product/batata-palito-extra-crunch-tradicional-25kg-simplot-vegetal-congelado/392126
392161;MEIO DA ASA PACOTE (800G) - REAL ALIMENTOS;O meio da asa de frango é um corte muito apreciado pelo sabor e pela suculência. Ideal para frituras, assados e preparações na churrasqueira, proporciona excelente rendimento e textura macia após o preparo. O congelamento preserva a qualidade e facilita o armazenamento. Origem: Ave | Quantidade Mínima da Caixa: 25 | Quantidade Máxima da Caixa: 25;0789808129015;;REAL ALIMENTOS;Aves;Congelado;800 g;20.000 kg (Caixa);https://www.friboionline.com.br/product/meio-da-asa-pacote-800g-real-alimentos-ave-congelado/392161
392162;CORAÇÃO DE FRANGO PACOTE (800G) - REAL ALIMENTOS;O coração de frango é um corte tradicional em churrascos e grelhados, conhecido pelo sabor marcante e textura firme. Possui excelente rendimento e preparo rápido, garantindo praticidade e versatilidade em diversas receitas. O congelamento preserva frescor e qualidade. Origem: Ave | Quantidade Mínima da Caixa: 25 | Quantidade Máxima da Caixa: 25;0789808129180;;REAL ALIMENTOS;Aves;Congelado;800 g;20.000 kg (Caixa);https://www.friboionline.com.br/product/coracao-de-frango-pacote-800g-real-alimentos-ave-congelado/392162
392213;BACON FATIADO (2,4MM) - SEARA;O bacon fatiado possui sabor defumado intenso e textura crocante após o preparo. Ideal para frituras e diversas receitas, oferece praticidade, rendimento e padronização nas fatias. Quantidade Mínima da Caixa: 6 | Quantidade Máxima da Caixa: 6;;;SEARA;Aves;Congelado;;15.000 kg (Caixa);https://www.friboionline.com.br/product/bacon-fatiado-24mm-seara-suino-congelado/392213
392230;CORAÇÃO DE FRANGO PACOTE (800G) - FRIATO;O coração de frango é um corte muito utilizado em grelhados e churrascos, conhecido pelo sabor marcante e textura firme. Oferece excelente rendimento e rápida preparação. O congelamento preserva frescor, qualidade e facilita o armazenamento, garantindo praticidade e padronização. Origem: Ave | Quantidade Mínima da Caixa: 24 | Quantidade Máxima da Caixa: 24;0789673330416;;FRIATO;Aves;Congelado;800 g;19.000 kg (Caixa);https://www.friboionline.com.br/product/coracao-de-frango-pacote-800g-friato-ave-congelado/392230
392236;CHICKEN CROCANTE PACOTE (1KG) - C.VALE;O chicken crocante é um produto empanado que oferece praticidade e rapidez no preparo. Ideal para frituras ou forno, apresenta crocância por fora e interior macio. Possui sabor equilibrado e excelente rendimento, garantindo padronização em cada preparo. Origem: Ave | Quantidade Mínima da Caixa: 10 | Quantidade Máxima da Caixa: 10;0789629533514;;C.VALE;Aves;Congelado;1 kg;10.000 kg (Caixa);https://www.friboionline.com.br/product/chicken-crocante-pacote-1kg-cvale-ave-congelado/392236
392238;ALHO PICADO DESCASCADO PACOTE (1,1KG) - EASYCHEF;O Alho Picado Descascado Pacote (1,1kg) da Easychef é uma opção prática para suas receitas. Com alho fresco e picado, proporciona um sabor marcante a diversos pratos. Armazenado congelado, assegura frescor e qualidade. Embalagem contém 5 unidades, ideal para facilitar sua rotina na cozinha. Quantidade Mínima da Caixa: 5 | Quantidade Máxima da Caixa: 5;0789897037004;;EASYCHEF;Outros;Congelado;1.1 kg;5.500 kg (Caixa);https://www.friboionline.com.br/product/alho-picado-descascado-pacote-1-1kg-easychef-vegetal-congelado/392238
392240;ALHO INTEIRO DESCASCADO PACOTE (1,1KG) - EASYCHEF;O produto ALHO INTEIRO DESCASCADO PACOTE (1,1KG) - EASYCHEF é elaborado com matéria-prima selecionada, garantindo qualidade e frescor. Com origem não especificada, possui características ideais para preparo em diferentes receitas. Apresenta-se em formato adequado, sendo comercializado em caixas de 5 un.;0789897037002;;EASYCHEF;Outros;Congelado;1.1 kg;5.500 kg (Caixa);https://www.friboionline.com.br/product/alho-inteiro-descascado-pacote-1-1kg-easychef-vegetal-congelado/392240
392242;EMPANADO DE FRANGO CHICKEN PACOTE (2,5KG) - C.VALE;O Empanado de Frango Chicken Pacote (2,5kg) C.Vale é ideal para quem busca sabor e praticidade. Carne de ave selecionada com cobertura crocante, congelado e pronto para fritar ou assar, perfeito para petiscos, lanches ou pratos principais em restaurantes e buffets. Origem: Ave | Quantidade Mínima da Caixa: 4 | Quantidade Máxima da Caixa: 4;0789629533025;;C.VALE;Aves;Congelado;2.5 kg;10.000 kg (Caixa);https://www.friboionline.com.br/product/empanado-de-frango-chicken-pacote-2-5kg-cvale-ave-congelado/392242
392244;MAPARÁ EM POSTA PACOTE (1KG) - QUALY MARES;O Mapará em Posta Pacote (1kg) Qualy Mares é um pescado de sabor suave e textura firme, ideal para grelhar, assar ou preparar ensopados. Congelado e embalado em pacotes de 1kg, mantém frescor e qualidade, sendo excelente para restaurantes e cozinhas profissionais. Origem: Pescado | Quantidade Mínima da Caixa: 1 | Quantidade Máxima da Caixa: 20;0789896710849;;QUALY MARES;Aves;Congelado;1 kg;20.000 kg (Caixa);https://www.friboionline.com.br/product/mapara-em-posta-pacote-1kg-qualy-mares-pescado-congelado/392244
392247;ASA DE FRANGO ENVELOPADA (20KG) - FRIATO;A Asa de Frango Envelopada (20kg) Friato é prática e versátil, perfeita para estabelecimentos que trabalham com grande volume. Congelada para preservar suculência, é ideal para grelhar, fritar ou assar, garantindo rendimento e facilidade no armazenamento. Origem: Ave | Quantidade Mínima da Caixa: 10 | Quantidade Máxima da Caixa: 25;0789673330208;;FRIATO;Aves;Congelado;20 kg;20.000 kg (Caixa);https://www.friboionline.com.br/product/asa-de-frango-envelopada-20kg-friato-ave-congelado/392247
392255;BATATA PALITO OK FRIES 9MM PACOTE (1,5KG) - EASYCHEF;Batata palito OK Fries 9mm (1,5kg), congelada, crocante e prática para frituras rápidas, ideal para o seu negócio. Quantidade Mínima da Caixa: 8 | Quantidade Máxima da Caixa: 8;0789680741689;;EASYCHEF;Outros;Congelado;1.5 kg;15.000 kg (Caixa);https://www.friboionline.com.br/product/batata-palito-ok-fries-9mm-pacote-1-5kg-easychef-vegetal-congelado/392255
392281;FILÉ DE POLACA DO ALASCA IQF - GM;O Filé de Polaca do Alasca IQF da GM é uma opção de pescado versátil, conhecido por sua textura firme e sabor delicado. Ideal para grelhados e assados, oferece frescor e qualidade em cada porção. Congelado para manter suas características, é uma escolha prática e saudável para diferentes preparações. Origem: Pescado;;;GM;Pescados;Congelado;;12.000 kg (Caixa);https://www.friboionline.com.br/product/file-de-polaca-do-alasca-iqf-gm-pescado-congelado/392281
392305;MORANGO INTEIRO PACOTE (1,1KG) - EASYCHEF;O Morango Inteiro Pacote (1,1kg) Easychef é uma fruta congelada que preserva todo o frescor e sabor. Ideal para sobremesas, smoothies ou consumo in natura, proporciona praticidade e qualidade. Cada caixa contém 10 pacotes de 1,1kg, perfeito para quem ama morangos. Quantidade Mínima da Caixa: 10 | Quantidade Máxima da Caixa: 10;0789897037007;;EASYCHEF;Outros;Congelado;1.1 kg;11.000 kg (Caixa);https://www.friboionline.com.br/product/morango-inteiro-pacote-1-1kg-easychef-vegetal-congelado/392305
392486;FRANGO INTEIRO SEM MIÚDOS (1,4 A 1,6KG) - ALLIZ;Frango inteiro sem miúdos, congelado (1,4 a 1,6kg), ideal para assados e preparos diversos. Excelente opção para oferecer qualidade e praticidade no seu estabelecimento. Origem: Ave | Quantidade Mínima da Caixa: 9 | Quantidade Máxima da Caixa: 11;0789825079231;;ALLIZ;Aves;Congelado;1.6 kg;15.000 kg (Caixa);https://www.friboionline.com.br/product/frango-inteiro-sem-miudos-1-4-a-1-6kg-alliz-ave-congelado/392486
392494;SASSAMI DE FRANGO PACOTE - LAR;O Sassami de Frango Lar é um corte leve, macio e extremamente versátil, indicado para grelhados, empanados, saladas e pratos rápidos. Muito utilizado no food service e no varejo, garante padronização, praticidade e qualidade reconhecida da marca Lar. Origem: Ave | Quantidade Mínima da Caixa: 20 | Quantidade Máxima da Caixa: 20;0789641972044;;LAR;Aves;Congelado;;20.000 kg (Caixa);https://www.friboionline.com.br/product/sassami-de-frango-pacote-lar-ave-congelado/392494
392525;FILÉ DE PEITO BANDEJA (1KG) - TAMBAU;O Filé de Peito Bandeja (1kg) Tambau é uma opção saudável e prática. Ideal para grelhar ou cozinhar, cada caixa contém 12 unidades, garantindo qualidade e sabor nas suas refeições. Origem: Ave | Quantidade Mínima da Caixa: 12 | Quantidade Máxima da Caixa: 12;0790837300014;;TAMBAU;Aves;Congelado;1 kg;12.000 kg (Caixa);https://www.friboionline.com.br/product/file-de-peito-bandeja-1kg-tambau-ave-congelado/392525
392540;PICANHA (ACIMA DE 1,3KG) URUGUAIA - NIREA;A Picanha uruguaia Nirea, com peso superior a 1,3 kg, é um corte premium, famoso pela suculência e marmorização. Proveniente de gado selecionado, o corte oferece uma experiência de churrasco autêntica e saborosa. Com certificação do Uruguai, a picanha é fornecida em caixas de 5 a 7 unidades, com armazenamento congelado para preservar sua qualidade. Origem: Bovino | Quantidade Mínima da Caixa: 5 | Quantidade Máxima da Caixa: 7;;;NIREA;Bovinos;Congelado;1.3 kg;16.500 kg (Caixa);https://www.friboionline.com.br/product/picanha-acima-de-1-3kg-uruguaia-nirea-bovino-congelado/392540
392542;MAMINHA URUGUAIA - NIREA;A Maminha uruguaia Nirea é um corte nobre, conhecido por sua maciez e sabor suculento. Ideal para grelhar ou assar, este corte bovino oferece uma experiência culinária de alta qualidade. Certificada no Uruguai, a maminha é fornecida em caixas com 16 a 24 unidades, armazenada em temperatura congelada para garantir sua preservação. Origem: Bovino | Quantidade Mínima da Caixa: 16 | Quantidade Máxima da Caixa: 24;;;NIREA;Bovinos;Congelado;;11.500 kg (Caixa);https://www.friboionline.com.br/product/maminha-uruguaia-nirea-bovino-congelado/392542
392543;PICANHA URUGUAI - NIREA;A Picanha uruguaia Nirea é um corte premium, reconhecido por sua marmorização e suculência. Proveniente de gado selecionado e certificado no Uruguai, é perfeita para churrascos e grelhados, garantindo uma experiência única. O produto é oferecido em caixas com 10 a 15 unidades, mantido congelado para preservar sua qualidade. Origem: Bovino | Quantidade Mínima da Caixa: 10 | Quantidade Máxima da Caixa: 15;;;NIREA;Bovinos;Congelado;;12.500 kg (Caixa);https://www.friboionline.com.br/product/picanha-uruguai-nirea-bovino-congelado/392543
392544;PICANHA A (ACIMA DE 1,3KG) URUGUAIA - NIREA;A Picanha A uruguaia Nirea, com peso superior a 1,3 kg, é um corte bovino premium, famoso pela marmorização e suculência. Certificada no Uruguai, esta picanha oferece uma experiência gastronômica de alta qualidade, ideal para churrascos. O produto é fornecido em caixas de 10 a 15 unidades e mantido em temperatura congelada para garantir frescor. Origem: Bovino | Quantidade Mínima da Caixa: 10 | Quantidade Máxima da Caixa: 15;;;NIREA;Bovinos;Congelado;1.3 kg;14.500 kg (Caixa);https://www.friboionline.com.br/product/picanha-a-acima-de-1-3kg-uruguaia-nirea-bovino-congelado/392544
392546;PICANHA A URUGUAIA (1,0 A 1,3KG) - NIREA;Picanha Uruguaia Nirea entre 1,0 e 1,3kg, certificada, de alta qualidade e sabor marcante. Produto congelado, embalado em caixas de 7 a 10 unidades. Origem: Bovino | Quantidade Mínima da Caixa: 7 | Quantidade Máxima da Caixa: 10;;;NIREA;Bovinos;Congelado;1.3 kg;11.500 kg (Caixa);https://www.friboionline.com.br/product/picanha-uruguaia-1-0-a-1-3kg-nirea-bovino-congelado/392546
